Id,Title,Tags,Body,reason
"65503458","Discord Slash Command Bot - Python Structure","<javascript><python><python-3.x><discord><discord.py>","<p>As Discord has brought a new feature, which after reading <a href=""https://discord.com/developers/docs/interactions/slash-commands#what-is-a-slash-command"" rel=""nofollow noreferrer"">the docs</a> for hours, I have basic understanding about that this feature is completely new and actually a bit more complex that supposed to be. The basics are that you might have never done before is that through OAuth2 page of your bot, you have to check &quot;applications.commands&quot; option alongside &quot;bot&quot; box, in order to give your bot a slash command ability throughout the servers it is in.</p>
<p>Unfortunately, Discord really supports the JavaScript made bots much more than the Python ones, and the documentation, whole process of making the bots, even the structure is supposed to almost always have a JS type of something, here for example, for the <a href=""https://discord.com/developers/docs/interactions/slash-commands#what-is-a-slash-command"" rel=""nofollow noreferrer"">configurations </a>the json is being used.</p>
<p>I have found a lot of samples regarding to the JS written slash command bots both recorded and blog written, however, not any related to the Python made. Is there any sample where to just to run the bot and use a simple slash command integrated within our bot in our server to get to know the general structure of how slash bots are made in Python?</p>
<p>p.s: I am still in search for the resources, and if found anything, this message will be updated, and the links to the resources will be provided down below.</p>
","102"
"65503968","Why an asynchronous AJAX block the document ready event on firefox?","<javascript><jquery><ajax>","<pre><code>&lt;script&gt;
  function runFirst() {
    $.ajax({
        dataType: &quot;json&quot;,
        url: 'src/bigRequest.php',
        data: {&quot;name&quot;: &quot;myName&quot;},
        type: 'GET',
        cache: false,
        async: true,
        success: function(detail) {
          console.log(&quot;Got data!&quot;);
        }
    });
  }

  runFirst();

  $(function(){
    console.log(&quot;Document ready.&quot;);
  });

  console.log(&quot;Page end.&quot;);
&lt;/script&gt;
</code></pre>
<p>This is a simple code, notice the bigRequest.php will not quickly return a result as the network or computing reasons.  Why does &quot;Document ready.&quot; come out at the end?  What's so special about this AJAX running in main thread?</p>
","102"
"65504113","Command is Not Interpreting in Java","<java><shell><process><runtime>","<p>I have this block;</p>
<pre class=""lang-java prettyprint-override""><code>Runtime runtime = Runtime.getRuntime();
Process process = runtime.exec(&quot;bash -c \&quot;mkdir .typo &amp;&amp; mkdir .typo/lib &amp;&amp; mkdir src/ &amp;&amp; mkdir bin/ &amp;&amp; ln -sFf .typo/lib lib &amp;&amp; mkdir .typo/runtime &amp;&amp; touch src/main.typo &amp;&amp; echo \&quot;@include !main\n\ndef main(str[255] args) {\n    std:out(\&quot;Hello, world!\&quot;);\n\n    return 0;\n}\n\&quot; &gt;&gt; src/main.typo\&quot;&quot;);

try {
    process.waitFor();
} catch (InterruptedException interruptedException) {
    System.exit(130);
}
</code></pre>
<p>And when I execute it, nothing happens. It sometimes happens but mostly it doesn't works. I also checked file system and there is nothing different too.</p>
<p>( InterruptedException is imported with <code>import java.lang.InterruptedException</code>. )</p>
<p>I tried and error is;</p>
<pre class=""lang-java prettyprint-override""><code>.typo: -c: line 0: unexpected EOF while looking for matching `&quot;'
.typo: -c: line 1: syntax error: unexpected end of file
</code></pre>
","102"
"65504474","Android application is being blocked from restarting by MARsPolicyManager","<android><samsung-galaxy><samsung-knox>","<p>An Android function (APP A in the log) sent alerts to another application (APP B in the log).
We are facing one issue. APP B application is being blocked from restarting by MARsPolicyManager because of an autorun policy.
In Samsung S8, Smart Manager application is available. This application optimizes the device and kills the unnecessary background application from the device.
Below are the ADB logs:</p>
<pre><code>05-30 01:03:33.481  1592  2291 D MARsPolicyManager: Blocked by Policy:2 -- Caller is not samsung!!
05-30 01:03:33.481  1592  2291 D MARsPolicyManager: Package: com.nielsen.appb, userid: 0, hostingType: provider is Restricted by policy: autorun(2) caller is: ProcessRecord{7da5e2d0 11579:com.nielsen.appa/u0a207}
05-30 01:03:33.482  1592  1654 I ActivityManager: Displayed com.nielsen.appa/md5ddf5d0d55652744930eac3d8d34aaa0c.SurveyPerform: +209ms
05-30 01:03:33.482 11579 11579 E ActivityThread: Failed to find provider info for com.nielsen.qct.contentprovider.EventsProvider
05-30 01:03:33.492  1592  2291 D EdgeLightingManager: isCallingUserSupported : callingUserId=0, mUserId=0, isDualAppId=false
05-30 01:03:33.492  1592  2291 D EdgeLightingManager: showForToast : packageName = com.nielsen.appa
05-30 01:03:33.492  1592  2291 D EdgeLightingClientManager: isAvailableEdgeLighting: condition=1 mCondition=3 mIsConnected=false0
05-30 01:03:33.492  1592  2291 D EdgeLightingPolicyManager: isAcceptableApplication:  pkg=com.nielsen.appa
 , range=512 , includeAllApp=false , userId=0 , infoRange=0 , infoCategory=0
05-30 01:03:33.492  1592  2291 D EdgeLightingManager: showForToast : return false by isAcceptableApplication.
</code></pre>
<p>When the app is force stopped all notifications are removed from the notification shade. Force stop / force killed also means the app can't receive any push notifications or any other Intents while the app is in this state.</p>
<p>The device is:</p>
<p>Samsung Galaxy S8<br />
Model No-SM G9500<br />
Android 8,9.<br />
Processor- Snapdragon</p>
<p>This device model only available in the United States and China.</p>
<p>We need your support here. We have a couple of questions as well.</p>
<ol>
<li>What the MARsPolicyManager is?</li>
<li>Is it something related to KNOX ?</li>
<li>How we can avoid this issue ?</li>
<li>Is this android specific ?</li>
</ol>
","102"
"65504908","AutoCompleteTextField itemFilter in Flutter","<android><ios><firebase><flutter><dart>","<p>I have a list of courses and I need to filter them while searching
I need to be able to search for every word the user enters
For example: if I have course called nutrition basics, If I enter in search bar basics nothing show up but if i enters nut or even n it works.
Here is my code:
<code>itemFilter: (suggestion, input) =&gt; suggestion.name .toLowerCase() .startsWith(input.toLowerCase()),</code>
How can I do the filter as I want? I need to search even if for letter 'b' and still get the result nutrition basics.
I'm using flutter and firebase.</p>
<p><strong>Note: I tried contains insteadof startWith, but if i have two courses one nutrition basics and other math 500 basics and i searched for word basics the result shows after enter is only nutrition, also i need to be able to search for letters too, as b in basics or c..</strong>
Thanks.</p>
","102"
"65506861","Good resources for learning base R","<r>","<p>So as I continue to use R, or any coding language for that matter, I like the idea of learning that coding language without additional libraries first then add libraries as needed.</p>
<p>My question is, are there any good resources for coding only in Base R? As a specific example I forgot how to count the occurrence of a character string in a specific column in a data frame. The column was State &amp; I want to count for example how many times the word Texas appears in that column.</p>
<p>Because I forgot the function names that would be useful to doing this task I can't just look on the help section in R-studio hence why I wanted to find a good resource for base R. Even if it's just a list of functions &amp; their general description would be helpful (because then I could just use ctrl+f to find key words).</p>
<p>If you really want to know why I like learning coding without extensions, libraries, etc first it's because I think I can trust that the base functions will be less susceptible to change through time &amp; should be maintained and/or upgraded more regularly.</p>
","102"
"65507108","Python: split a text into individual English sentences; retain the punctuation","<python><split>","<p>I am trying to make a function, takes a string/text as an argument, return list of sentences in the text. Sentence boundaries like<code>(.,?,!)</code> should not be removed.</p>
<p>I don't want it to split on abbreviations (<code>Dr.</code> <code>Kg.</code> <code>Mr.</code> <code>Mrs.</code>, e.g. <code>&quot;Dr. Jones&quot;</code>).<br />
Should I make a dictionary of all abbreviations?</p>
<hr />
<p><strong>Given input:</strong></p>
<pre><code>input = &quot;I think Dr. Jones is busy now. Can you visit some other day? I was really surprised!&quot;
</code></pre>
<p><strong>Expected output:</strong></p>
<pre><code>output=['I think Dr. Jones is busy now.','Can you visit some other day?','I was really surprised!']
</code></pre>
<hr />
<p><strong>What I've tried:</strong></p>
<pre class=""lang-py prettyprint-override""><code># performing somthing like this:
output = input.split('.')
# will produce
'''
['I think Dr', ' Jones is busy now', ' Can you visit some other day? I was really surprised!']
'''

# where as doing
output = input.split(' ')
# will produce
'''
['I', 'think', 'Dr.', 'Jones', 'is', 'busy', 'now.', 'Can', 'you', 'visit', 'some', 'other', 'day?', 'I', 'was', 'really', 'surprised!']
'''
</code></pre>
<p>Basic assumption is that the text intput is not anomalously punctuated!</p>
","102"
"65507672","How to serialize List<(string,string,string)> with System.Text.Json in C#","<c#><serialization><system.text.json>","<p>I'm trying for the first time to make a report using a data class that will be serialized to JSON instead of doing it manually. The heart of my data is a list declared like this</p>
<p><code>public List&lt;(string oid,string data,string desc)&gt; assetData { get; set; }</code></p>
<p>My Serialize function is</p>
<pre><code>        private static void Serialize(Asset asset, JsonSerializerOptions? options = null)
        {
            var json = JsonSerializer.Serialize&lt;Asset&gt;(
                asset,
                options ?? new JsonSerializerOptions() { 
                    WriteIndented = true,
                    IgnoreNullValues = true,
                });
            Console.WriteLine(json);

        }
</code></pre>
<p>The Json serializer will just give me empty {} for each line, how do I make it so that it gives me the name of the field and the data in an orderly fashion?</p>
<p>My data looks like this</p>
<pre><code>OID= 1.3.6.1.2.1.1.1.0 Translation= BGP4-V2-MIB::bgpM2BaseNotifications Data= 
OID= 1.3.6.1.2.1.1.2.0 Translation= CABH-IETF-CAP-MIB::cabhCapNotification Data= 1.3.6.1.4.1.8691.10.2210
OID= 1.3.6.1.2.1.1.3.0 Translation= DISMAN-EVENT-MIB::sysUpTimeInstance Data= 01:39:31.4500000
OID= 1.3.6.1.2.1.1.4.0 Translation= SNMPv2-MIB::sysContact.0 Data= 
OID= 1.3.6.1.2.1.1.5.0 Translation= SNMPv2-MIB::sysName.0 Data= E2210_6115
OID= 1.3.6.1.2.1.1.6.0 Translation= SNMPv2-MIB::sysLocation.0 Data= 
OID= 1.3.6.1.2.1.1.7.0 Translation= SNMPv2-MIB::sysServices.0 Data= 72
OID= 1.3.6.1.2.1.2.1.0 Translation= RFC-1213-MIB::ifNumber.0 Data= 2
OID= 1.3.6.1.2.1.2.2.1.1.1 Translation= RFC-1213-MIB::ifIndex.1 Data= 1
OID= 1.3.6.1.2.1.2.2.1.1.2 Translation= RFC-1213-MIB::ifIndex.2 Data= 2
OID= 1.3.6.1.2.1.2.2.1.2.1 Translation= RFC-1213-MIB::ifDescr.1 Data= Moxa Ethernet port 01
OID= 1.3.6.1.2.1.2.2.1.2.2 Translation= RFC-1213-MIB::ifDescr.2 Data= Moxa serial port 01
</code></pre>
<p><img src=""https://i.imgur.com/hlrlxKL.png"" alt=""My list in VS"" /></p>
","102"
"65508271","Problem calling out a boolean expression method","<java>","<p>I recently picked up programming and was practicing doing some exercises, in this exercise I was required to use create a method(arr, ascendnig) that sorts any given array either by ascending or descending, depending on the the boolean expression of ascending (true = asc).</p>
<p>Below is the code that I wrote with some comments to convey what I was trying to do, I met several problems when executing (not by the compiler, the code didn't do what I wanted it to do)</p>
<ol>
<li>When using a single &quot; = &quot; sign, the code only compiled the true portion of the method.</li>
<li>I tried using &quot;==&quot; instead, and it did compile the false portion, HOWEVER when calling out the method it only did a normal sort instead of going through the rest of the code. To check if my for loop worked as intended and that the values did get transferred to the arr[] I did a println command and the values were correct, however when calling out the method it was as it didn't care about this portion of the code.</li>
</ol>
<p>Any help so I can understand the logic and fix my code will be appreciated!</p>
<pre><code>public static void sort(double[] arr, boolean ascending) {
     
     
    if (ascending = true) {
        Arrays.sort(arr);


    }
     
    else if (ascending = false ) {
        
        int temp = arr.length;
        Arrays.sort(arr);
        
        //Sort the ascended sorted array into a new array by swapping their index values
    
        double [] tempArr = new double[arr.length];
        
        for (int i=0; i&lt;arr.length; i++) {
            tempArr[i] = arr[temp-1];
            temp--;


        }
        
        // Give the temporary descending array values back to the method variable
        
        arr = tempArr;
        System.out.println(&quot;expression is false4 &quot; + Arrays.toString(arr));
    }

public static void main(String[] args) {
    
    double[] arr2 = {9,2,5};
    System.out.println(&quot;The array before sorting is &quot; + Arrays.toString(arr2));
    sort(arr2, 10&lt;4);
    System.out.println(&quot;The array after sorting is &quot; + Arrays.toString(arr2) );
</code></pre>
","102"
"65508715","can't write command on git bash after writing --list command on Windows7","<git-bash>","<p>I'm newly trying to learn git. After commanding <code>git config --list</code> I am not able to write other command.</p>
<p>I then frequently pressed enter and it then shows an <code>END</code> message.</p>
<p>I want to write a clear command. What can I do now?</p>
<p><a href=""https://i.stack.imgur.com/jKPIu.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/jKPIu.png"" alt=""command prompt"" /></a></p>
","102"
"65511386","How do I store data in an array with an asynchronous fetch request over multiple pages?","<javascript><async-await><es6-promise><async.js><restapi>","<p>I'm currently going through different pages to collect objects that meet a certain condition. My code works if I replace the last line with an console.log instead of a returned object. I'm trying to understand why the no object is being returned at the end after everything has been processed.</p>
<pre><code>async function getObjects(threshold) {
    let pages
    let objectNames = []
    
    const extractObjects = (json) =&gt; {
        for (const object of json.data) {
            if (object.item_count &gt; threshold) objectNames.push(object.titleName);
        }
    }
    
    const getFirstPage = await fetch('https://website.com/api/objects').then(response =&gt; response.json()).then(json =&gt; {
        pages = json.total_pages
        extractObjects(json)
    });
    
    for (let i=0;i&lt;pages;i++) {
        await fetch(`https://website.com/api/objects?page=${i+1}`).then(response =&gt; response.json()).then(json =&gt; {
        extractObjects(json)
    });
    }
    return objectNames
    
}
</code></pre>
","102"
"65512453","How do I get linux commands like 'sudo' and 'apt-get' to my Windows system? I know about Chocolatey, I just want Linux commands","<linux><windows>","<p>I really like the Linux command-line, while I also like Windows. Is there any way possible for me to get the Linux command-line on Windows?</p>
","102"
"65512570","Problems executing a function only when the page is 100% loaded","<javascript><html>","<p>I am looking for some way to execute a certain function, only when the page is 100% loaded, I already tested the <code>document.addEventListener(&quot;DOMContentLoaded&quot;, function(event) {</code> and the <code>window.onload</code> but both cause the function to be executed together with the page load. I know this, because the favicon continues to run until the function is finished running. Does anyone know how to do this sort of asynchronous functions in vannila js?</p>
<p>Page Code:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>document.addEventListener(""DOMContentLoaded"", function(event) {
  var noonce = 0;
  const minzeros = 5;
  const dataforjob = ""dfgfdgsdfg"";
  var jobstatus = false;
  var verify = """";
  for (var i = 1; i &lt;= minzeros; i++) {
    verify = verify + ""0"";
  }
  while (!jobstatus) {
    const block = sha256(dataforjob + noonce);
    const stringfortest = block.substring(0, minzeros);
    if (stringfortest == verify) {
      jobstatus = true;
    } else {
      noonce++;
    }
  }
  console.log(noonce);
  console.log(sha256(dataforjob + noonce));
});</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>@import url('https://fonts.googleapis.com/css2?family=Roboto&amp;display=swap');
* {
  margin: 0;
  padding: 0;
}

body {
  font-family: 'Roboto', sans-serif;
}

div.topHeader {
  display: flex;
  background: #f5811e;
  padding: 5px;
  flex-direction: row;
  justify-content: center;
  align-items: center;
}

div.topHeader i {
  color: #fff;
  font-size: 25px;
}

div.topHeader p {
  margin-left: 10px;
  font-size: 25px;
  color: #FFF;
}

div.pageContent {
  display: flex;
  height: 100%;
  flex-direction: row;
}

div.pageContent .imageContent {
  display: flex;
  flex-direction: row;
  justify-content: center;
  align-items: center;
  width: 50%;
}

div.pageContent .textsContent {
  display: flex;
  flex-direction: row;
  justify-content: center;
  align-items: center;
  width: 48%;
}

.mainTitle:not(:nth-child(1)) {
  margin-top: 10px;
  font-size: 20px;
  font-weight: bold;
}

.mainTitle:nth-child(1) {
  font-size: 20px;
  font-weight: bold;
}

div.redirectionBox {
  background: #44b8ab;
  border: 1px solid #009c77;
  border-radius: 3px;
  margin-bottom: 20px;
  padding: 8px;
}

div.bodyContent {
  display: flex;
  flex-direction: column;
  height: 100%;
}

div.header {
  padding: 5px;
  text-align: center;
  border-top: 1px solid #ccc;
  background: #ebebeb;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/js-sha256/0.9.0/sha256.min.js""&gt;&lt;/script&gt;
&lt;html&gt;

&lt;head&gt;
  &lt;title&gt;NetSafe - Device Check&lt;/title&gt;
  &lt;meta charset=""utf-8"" /&gt;
  &lt;link rel=""stylesheet"" type=""text/css"" href=""style.css"" /&gt;
&lt;/head&gt;

&lt;body&gt;
  &lt;div class=""bodyContent""&gt;
    &lt;div class=""topHeader""&gt;
      &lt;p&gt;NetSafe&lt;/p&gt;
    &lt;/div&gt;
    &lt;div class=""pageContent""&gt;
      &lt;div class=""imageContent""&gt;
        &lt;img src=""#"" title=""Robot"" width=""250""&gt;
      &lt;/div&gt;
      &lt;div class=""textsContent""&gt;
        &lt;div class=""texts""&gt;
          &lt;div class=""redirectionBox""&gt;
            &lt;p&gt;Estamos a realizar algumas verificações de segurança!&lt;/p&gt;
            &lt;p&gt;Você será rederecionado automaticamente dentro de momentos para lojadozequinho.pt&lt;/p&gt;
          &lt;/div&gt;
          &lt;p class=""mainTitle""&gt;Olá, sabe porque está aqui?&lt;/p&gt;
          &lt;p&gt;Você está a ver esta pagina, porque o administrador de lojadozequinho.pt, configurou o seu site para que todos os visitantes, passasem por uma verificação de segurança feita pela NetSafe.&lt;/p&gt;
          &lt;p class=""mainTitle""&gt;Para que serve esta verificação?&lt;/p&gt;
          &lt;p&gt;Esta verificação é para evitar que sejam efectuados ataques a pagina, utilizando bots.&lt;/p&gt;
          &lt;p class=""mainTitle""&gt;Como é feita a verificação?&lt;/p&gt;
          &lt;p&gt;O processo de verificação obriga o seu computador a resolver um desafio criptografico, também verificamos a reputação do seu IP Publico com uma base de dados.&lt;/p&gt;
          &lt;p class=""mainTitle""&gt;O que acontece após a verificação?&lt;/p&gt;
          &lt;p&gt;Após a verificação é criado um token de acesso a pagina que têm uma validade previamente definida pelo administrador da pagina.&lt;/p&gt;
        &lt;/div&gt;
      &lt;/div&gt;
    &lt;/div&gt;
    &lt;div class=""header""&gt;
      &lt;p&gt;O seu ip: 2001:8a0:fd51:2200:ac26:9160:cc19:6579 &amp;#8226; O seu netSafe id: 698dc19d489c4e4db73e28a713eab07b &amp;#8226; NetSafe é um serviço da IMM&lt;/p&gt;
    &lt;/div&gt;
  &lt;/div&gt;
&lt;/body&gt;

&lt;/html&gt;</code></pre>
</div>
</div>
</p>
","102"
"65512731","copy_if() stream_iterator works with C++20 but not C++17","<c++><c++17><c++20><istream-iterator>","<pre><code>$ cat so.cpp 
#include &lt;iostream&gt;
#include &lt;string&gt; 
#include &lt;iterator&gt; 
int main()
{
        std::istream_iterator&lt;char&gt; cin_it(std::cin),eos;
        std::ostream_iterator&lt;char&gt; cout_it(std::cout);
        std::copy_if(cin_it, eos, cout_it, [](char x){return std::isupper(x);});
        return 0;
    }
</code></pre>
<p>Works with C++20 but not C++17. Why does C++20 not require <code>&lt;algorithm&gt;</code>?</p>
<pre><code>$ g++ -std=c++2a so.cpp
$ g++ -std=c++17 so.cpp
so.cpp: In function ‘int main()’:
so.cpp:8:7: error: ‘copy_if’ is not a member of ‘std’; did you mean ‘copy’?
    8 |  std::copy_if(cin_it, eos, cout_it, [](char x){return std::isupper(x);});
      |       ^~~~~~~
      |       copy

$ g++ -v
Using built-in specs.
COLLECT_GCC=g++
COLLECT_LTO_WRAPPER=/usr/lib/gcc/x86_64-linux-gnu/9/lto-wrapper
OFFLOAD_TARGET_NAMES=nvptx-none:hsa
OFFLOAD_TARGET_DEFAULT=1
Target: x86_64-linux-gnu
Configured with: ../src/configure -v --with-pkgversion='Ubuntu 9.3.0-17ubuntu1~20.04' --with-bugurl=file:///usr/share/doc/gcc-9/README.Bugs --enable-languages=c,ada,c++,go,brig,d,fortran,objc,obj-c++,gm2 --prefix=/usr --with-gcc-major-version-only --program-suffix=-9 --program-prefix=x86_64-linux-gnu- --enable-shared --enable-linker-build-id --libexecdir=/usr/lib --without-included-gettext --enable-threads=posix --libdir=/usr/lib --enable-nls --enable-clocale=gnu --enable-libstdcxx-debug --enable-libstdcxx-time=yes --with-default-libstdcxx-abi=new --enable-gnu-unique-object --disable-vtable-verify --enable-plugin --enable-default-pie --with-system-zlib --with-target-system-zlib=auto --enable-objc-gc=auto --enable-multiarch --disable-werror --with-arch-32=i686 --with-abi=m64 --with-multilib-list=m32,m64,mx32 --enable-multilib --with-tune=generic --enable-offload-targets=nvptx-none=/build/gcc-9-HskZEa/gcc-9-9.3.0/debian/tmp-nvptx/usr,hsa --without-cuda-driver --enable-checking=release --build=x86_64-linux-gnu --host=x86_64-linux-gnu --target=x86_64-linux-gnu
Thread model: posix
gcc version 9.3.0 (Ubuntu 9.3.0-17ubuntu1~20.04) 
</code></pre>
","102"
"65512954","How to choose a specific column based on several clauses from a data frame in R?","<r><dataframe>","<p>I have a dataset with values of a variable at different time points. I am sharing a portion of the data below.</p>
<pre><code>df &lt;- structure(list(ID = 1:3, TIME1 = c(1, 1, 2), VALUE1 = c(0.4, 
1.4, 0.9), TIME2 = c(3, 4, 3), VALUE2 = c(0.02, 0.12, 0.13), 
    TIME3 = c(5, 8, 7), VALUE3 = c(0.1, 0.93, 0.1), RiskGroup = c(&quot;Low&quot;, 
    &quot;High&quot;, &quot;Medium&quot;)), class = &quot;data.frame&quot;, row.names = c(&quot;2.&quot;, 
&quot;3.&quot;, &quot;4.&quot;))
</code></pre>
<p>I want to create a data frame which contains the value column with lowest value among all the value columns and in addition to that the corresponding TIME column and the Risk Group column. So what I want is</p>
<pre><code>1. ID Risk Group TIME VALUE
 2. 1   Low       3.0  0.02
 3. 2   High      4.0  0.12
 4. 3  Medium     7.0. 0.13
</code></pre>
<p>I would really appreciate codes to extract this from my dataset. Thanks in advance.</p>
<p>My data:<br />
<a href=""https://i.stack.imgur.com/JFT7b.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/JFT7b.jpg"" alt=""enter image description here"" /></a></p>
","102"
"65514161","How can I fix <Identifier> Expected error?","<java><object><identifier>","<p>I'm writing a function that uses as variables an object constructed in another class.
Here is the code and I get the error here &quot;commonDenominator(Fraction,Fraction)&quot; two errors of identifier expected in the Fraction and Fraction.</p>
<pre class=""lang-java prettyprint-override""><code>public class MyMath {

 public static int commonDenominator(Fraction,Fraction){ 
                                                                               
       int d1 = getDenominator();                              
       int d2 = getDenominator();
       if (d1%d2==0){
          return d1; 
        } else if (d2%d1=0){
          return d2;
        } else {
         return d1*d2 ; 
        } 
  } 
} 
</code></pre>
<p>This, on the other hand , is the code of the fraction class:</p>
<pre class=""lang-java prettyprint-override""><code>public class Fraction {

    // The fields of this Fraction
    private int numerator;
    private int denominator;
  
    /** Constructs a fraction.
     *  The newly constructed fraction is reduced.
     *  For example, given 6 and 9, constructs the fraction 2/3.
     *  If the denominator is negative, converts the signs of both the numerator and the denominator.
     *  For example, 2/-3 becomes -2/3, and -2/-3 becomes 2/3.     
     *  @param numerator   can be signed
     *  @param denominator can be signed
     */
    public Fraction (int numerator, int denominator) {
        // Handles the signs of the numerator and denominator
        if (denominator &lt; 0) {
            numerator = numerator * -1;
            denominator = denominator * -1;
        }
        // Initializes the object's fields
        this.numerator = numerator;
        this.denominator = denominator;
        // Divides the numerator and denominator by their greatest common divisor
        
    }

    /** Constructs a random fraction.
     *  The denominator is a random positive random number which is less than limit, and
     *  the numerator is a random positive random number which is less than the denominator.
     *  @param limit must be greater or equal to 1
     */
    public Fraction(int limit) {
        // Put your code here
        int denominator1 = (int)(Math.random()*(limit+1)); 
        int numerator1 = (int)(Math.random()*(denominator + 1)); 
        this.numerator = numerator1;
        this.denominator = denominator1;
    }

    /** Returns the numerator of this fraction.
     *  @return the numerator of this fraction
     */
    public int getNumerator() {
        return numerator;
    }

    /** Returns the denominator of this fraction.
     *  @return the denominator of this fraction
     */
    public int getDenominator() {
        return denominator;
    }
}
</code></pre>
","102"
"65500525","How can I put the subject of the students by their Year Level?","<mysql><sql><inner-join>","<p><strong>student_table</strong></p>
<pre><code>INSERT INTO `student_table` (`student_id`, `name`, `year_level`, `section`) 
VALUES (1001, 'Paul', '4', 'A');    
INSERT INTO `student_table` (`student_id`, `name`, `year_level`, `section`)
 VALUES (1002, 'Jake', '5', 'A');    
INSERT INTO `student_table` (`student_id`, `name`, `year_level`, `section`) 
VALUES (10005, 'John', '4', 'A');
</code></pre>
<p><strong>subject_table</strong></p>
<pre><code>INSERT INTO `subject_table` (`sub_id`, `sub_code`, `sub_name`, `year_level`) 
VALUES ('1', '103', 'English', '4');    
INSERT INTO `subject_table` (`sub_id`, `sub_code`, `sub_name`, `year_level`)
 VALUES ('2', '104', 'Math', '5');
</code></pre>
<p><strong>year_table</strong></p>
<pre><code>INSERT INTO `year_table` (`year_id`, `year_level`) VALUES ('10', '4');    
INSERT INTO `year_table` (`year_id`, `year_level`) VALUES ('11', '5');
</code></pre>
<p>is this possible guys? I just need an brief explanation how can I insert the subjects of the students by their own year level?</p>
<p>Jake must have a subject Math &amp;
John &amp; Paul must have a subject English  is this possible guys?</p>
<p><strong>Expected Output</strong>:</p>
<p><img src=""https://i.stack.imgur.com/4ssbs.png"" alt=""Expected Output"" /></p>
","103"
"65501030","The stepper control in the collectionView ，how to get the rowindex in xamarin?","<xamarin><collectionview><stepper>","<p>The stepper control in the collectionView，When the ValueChanged event be triggered ，Can I get the rowindex?</p>
<p>My question is as same as &quot;https://stackoverflow.com/questions/53737450/how-to-get-selected-indexpath-from-a-stepper-located-inside-a-collection-view-ce&quot;</p>
<p>,but It is the ios swift soulution. In the Xamarin programming ,I have no idea how to do it ?</p>
","103"
"65501270","Java Reference Variable Counting","<java><object><reference>","<p>In this snip of code, there are 2 objects being created, but why are there only 4 reference variables created?</p>
<pre><code>class Customer {
    public int custId;
    public String custName;
}

public class Tester {
    public static void main(String[] args){
        Customer obj = new Customer();
        Customer objOne = new Customer();
        Customer objTwo;
        Customer objThree = obj;
    }
}
</code></pre>
","103"
"65501657","Sonar catch incorrectly in this case? (S2589)","<c#><sonarqube>","<p>I have following code and Sonar supposes it is about code smell (<a href=""https://rules.sonarsource.com/csharp/RSPEC-2589"" rel=""nofollow noreferrer"">2589</a>):</p>
<pre><code>FontWeight Method1(object value)
{
    return value is bool isBold &amp;&amp; isBold ? FontWeights.Bold : FontWeights.Normal;
}
</code></pre>
<p>I guess Sonar want me to remove the <code>isBold</code>, but the logic will not correct any more. Is it an incorrect catch from Sonar?</p>
","103"
"65502216","Calculate as much as the value increases with a fixed value","<php>","<p>I am trying to calculate the total amount for each person with the following for statement.</p>
<p>The default is 3 people and the cost is 50 dollars,
By default, we want to add $10 for each additional person.</p>
<p>For example,
When the number of people stored is 6, 6 people * 50 dollars = not 300 dollars
3 people (default $50) + 3 people (additional $30) = $80.</p>
<p>I'm trying to get it as above.</p>
<pre><code>for ($i=0; $row=sql_fetch_array($result); $i++) {
  $standard = '50';

  if ($row['person'] &gt; 3) {
    echo $person_calculate = $row['person'] * $standard;
  }
  else
  {
    echo '0';
  }

}
</code></pre>
","103"
"65502525","command 'extension.nsis.compile' not found","<nsis>","<p>I have a problem with NSIS. I have used NSIS with Visual Studio Code.
When I compiled NSIS file I got this error:</p>
<pre class=""lang-none prettyprint-override""><code> &quot;command 'extension.nsis.compile' not found&quot;
</code></pre>
<p>What should I do?
<a href=""https://i.stack.imgur.com/SCNgv.png"" rel=""nofollow noreferrer"">source code</a></p>
","103"
